,CountryRegionName,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,YearlyIncome,BikeBuyer,Year_of_Birth
5623,2,2,3,1,1,1,4,2,95509,1,1960
5624,2,2,3,2,2,1,2,2,93669,1,1952
5625,2,5,2,1,2,1,0,0,57315,0,1971
5626,2,1,5,1,2,0,2,0,83264,0,1942
5627,1,2,2,1,1,1,1,0,79390,1,1961
5628,6,3,4,1,1,1,1,0,21081,0,1976
5629,3,1,1,2,1,0,0,1,59322,1,1967
5630,6,5,1,1,2,1,0,0,75146,0,1960
5631,2,2,3,1,2,1,1,1,76288,1,1950
5632,4,5,5,2,2,0,2,0,113508,0,1942
5633,6,2,1,1,1,1,2,2,54163,1,1964
5634,6,4,4,1,1,0,2,0,21924,0,1915
5635,2,5,2,2,2,1,0,1,118313,0,1971
5636,6,1,2,2,2,1,2,1,63272,1,1965
5637,6,2,1,2,1,1,1,0,44264,0,1975
5638,1,1,3,2,1,0,3,0,128332,1,1973
5639,2,5,5,1,1,0,4,0,150363,0,1966
5640,2,3,3,1,2,0,2,0,56343,0,1944
5641,2,2,3,1,1,1,1,0,103713,0,1963
5642,2,1,3,2,1,1,1,0,73166,1,1965
5643,2,5,5,1,2,0,2,0,97973,0,1933
5644,5,4,4,1,1,1,2,4,22100,1,1966
5645,2,3,2,1,1,1,2,0,49383,0,1977
5646,5,4,4,1,2,0,2,0,11362,0,1974
5647,4,1,2,2,2,1,3,3,63828,0,1965
5648,3,3,5,2,2,0,4,5,164874,1,1947
5649,4,3,3,2,2,1,2,1,88429,0,1951
5650,6,1,2,1,2,1,0,0,40312,0,1962
5651,6,1,2,2,2,1,1,1,49033,0,1972
5652,3,4,4,1,1,0,2,0,19051,0,1971
5653,2,5,3,1,2,1,0,0,97231,0,1969
5654,6,3,3,1,1,1,1,2,87631,1,1954
5655,6,4,4,1,1,1,2,2,21200,0,1964
5656,2,2,1,2,1,0,1,0,60814,0,1959
5657,2,1,5,1,1,1,2,0,71294,0,1943
5658,2,2,3,1,2,1,1,2,85155,0,1951
5659,2,1,5,2,2,1,3,3,162812,1,1961
5660,6,4,4,2,2,0,2,0,16225,0,1973
5661,1,5,5,1,2,1,3,5,94481,1,1966
5662,4,3,3,2,2,1,2,1,88081,0,1951
5663,2,1,5,2,1,1,2,0,120642,1,1942
5664,5,3,5,1,2,0,4,4,100446,0,1947
5665,2,1,5,2,1,0,3,3,178916,1,1961
5666,2,1,5,1,2,1,3,0,114941,0,1968
5667,1,1,3,1,1,0,1,2,77437,1,1968
5668,2,2,3,1,1,1,1,1,74421,1,1948
5669,2,1,5,1,2,1,2,0,101794,0,1936
5670,2,3,2,2,2,0,2,0,46919,0,1980
5671,3,5,2,1,1,0,0,0,65193,0,1973
5672,5,2,3,1,1,0,3,4,135331,1,1955
5673,1,1,1,1,1,0,0,0,33904,1,1979
5674,2,2,3,1,1,1,1,0,108567,1,1963
5675,2,4,1,1,1,0,2,0,20270,0,1954
5676,1,1,3,2,1,0,1,0,144456,1,1964
5677,2,2,2,1,2,1,1,0,69138,0,1960
5678,5,4,4,1,1,1,2,5,23103,1,1966
5679,2,3,2,2,2,0,2,0,53697,0,1980
5680,3,4,4,1,1,1,2,0,13785,0,1974
5681,2,1,5,2,2,1,2,0,91342,0,1944
5682,3,1,2,1,2,1,0,0,60556,0,1963
5683,1,1,5,1,2,1,4,1,143886,0,1959
5684,2,2,3,2,2,1,0,3,123973,1,1960
5685,2,5,3,2,2,1,0,0,120764,1,1970
5686,2,1,5,1,1,0,3,2,156674,0,1964
5687,1,3,2,1,1,1,2,0,70357,1,1956
5688,3,2,3,1,2,1,3,3,130218,1,1958
5689,2,5,5,1,1,1,2,0,99864,0,1941
5690,2,5,5,1,2,0,1,1,151659,0,1967
5691,5,1,1,2,2,1,0,0,71711,1,1959
5692,4,2,2,2,1,1,2,0,70073,0,1975
5693,4,3,3,2,1,0,2,0,58249,0,1974
5694,2,2,3,2,2,1,4,2,120520,1,1960
5695,1,4,1,1,2,1,2,1,18800,0,1948
5696,2,5,5,1,2,1,2,0,116800,0,1935
5697,2,5,3,1,2,1,0,2,81944,0,1963
5698,1,2,2,1,1,0,1,0,72107,0,1957
5699,2,2,3,1,2,1,3,2,100694,0,1962
5700,5,3,4,2,1,1,1,2,11110,1,1965
5701,3,1,3,1,2,1,0,0,67724,0,1966
5702,5,3,4,2,1,0,1,0,58991,1,1971
5703,5,3,4,1,1,1,2,5,15729,1,1979
5704,2,1,5,1,2,1,1,1,83256,0,1947
5705,2,5,2,1,1,1,0,0,88696,0,1971
5706,2,1,2,1,2,1,2,3,100824,1,1965
5707,5,2,1,1,1,1,3,3,41092,1,1978
5708,1,1,3,1,2,1,4,5,89046,0,1967
5709,2,2,2,1,2,0,1,0,89154,0,1973
5710,3,1,5,2,2,1,4,4,180870,0,1945
5711,5,1,5,2,1,1,0,5,164557,1,1946
5712,1,4,1,1,1,1,2,1,18390,0,1949
5713,2,1,2,2,2,1,1,3,91063,1,1966
5714,2,2,2,2,2,1,1,0,86820,1,1962
5715,2,2,3,2,1,1,2,3,120044,1,1964
5716,1,1,5,2,2,0,1,0,135354,0,1958
5717,3,5,5,2,2,1,4,4,173468,1,1945
5718,1,1,3,1,1,0,1,2,66174,1,1968
5719,4,2,3,1,2,1,3,4,94807,0,1961
5720,3,1,2,2,2,1,0,0,56355,1,1963
5721,6,3,4,2,1,0,1,0,16312,0,1976
5722,1,2,2,2,2,1,1,0,77679,1,1962
5723,4,2,3,2,1,1,0,2,119581,1,1956
5724,1,3,4,1,1,0,0,1,31791,1,1977
5725,1,1,3,2,2,1,1,3,91016,1,1965
5726,2,1,5,2,2,1,2,0,123108,0,1967
5727,6,2,4,1,1,1,1,0,22247,0,1958
5728,2,2,2,2,2,0,1,0,51634,0,1976
5729,2,3,2,2,2,0,2,2,43738,1,1961
5730,1,1,3,2,2,0,1,0,100526,0,1964
5731,2,2,1,2,2,1,1,0,54920,0,1956
5732,2,2,2,1,1,1,2,0,51408,1,1977
5733,4,3,2,1,1,0,2,0,41543,0,1980
5734,1,1,3,2,1,1,3,5,91886,1,1968
5735,2,3,2,2,1,1,2,0,53794,0,1974
5736,4,3,3,1,1,1,2,0,43370,0,1974
5737,1,2,4,1,1,0,0,0,23238,0,1977
5738,2,1,2,1,1,1,1,2,48236,1,1967
5739,1,1,3,2,1,0,4,0,111409,1,1974
5740,1,4,3,2,1,1,4,5,164243,1,1970
5741,3,3,4,2,1,0,1,0,38427,1,1974
5742,2,1,3,1,1,1,2,2,83723,1,1963
5743,2,3,2,1,2,1,2,0,25772,0,1979
5744,6,3,3,1,1,1,2,1,73137,0,1945
5745,2,2,3,1,2,1,2,2,80463,1,1951
5746,2,1,3,2,2,1,2,2,108177,1,1963
5747,3,3,3,2,1,0,3,5,160839,1,1952
5748,3,2,5,2,2,0,3,5,150867,0,1950
5749,6,2,1,1,1,1,1,2,49480,1,1965
5750,4,5,5,2,1,1,2,0,113750,0,1943
5751,4,1,2,1,1,1,1,3,92561,1,1965
5752,1,1,3,1,1,0,1,0,78663,1,1965
5753,2,4,1,1,1,1,2,1,21992,0,1957
5754,4,1,3,2,2,0,1,3,105200,1,1959
5755,2,3,3,1,2,0,2,0,62532,0,1945
5756,5,2,1,1,2,1,1,0,55100,0,1962
5757,2,2,3,2,1,1,3,4,122353,1,1965
5758,2,2,2,2,2,1,1,0,73313,0,1960
5759,2,1,2,2,1,0,1,2,96894,1,1968
5760,2,4,1,2,1,0,2,0,49600,0,1978
5761,2,5,2,1,2,1,0,0,92237,0,1972
5762,6,4,4,2,1,1,1,2,26433,1,1964
5763,5,3,4,1,1,1,0,2,20008,1,1969
5764,6,2,1,2,1,1,1,0,52829,1,1973
5765,2,5,2,2,2,1,0,0,102579,0,1959
5766,2,5,2,2,1,0,0,0,96227,1,1966
5767,2,2,3,1,1,1,0,2,102378,1,1964
5768,2,2,2,1,1,1,2,0,59859,1,1980
5769,4,4,2,2,1,0,2,0,103642,0,1956
5770,1,4,3,2,2,0,4,5,157700,1,1970
5771,5,1,5,1,1,1,4,4,147217,1,1946
5772,2,2,3,1,2,1,0,1,75351,1,1957
5773,5,4,4,1,1,0,2,0,21746,0,1980
5774,1,1,3,1,2,1,1,0,97651,0,1962
5775,6,4,4,2,1,1,2,0,18190,0,1971
5776,1,1,3,2,1,0,1,0,99023,0,1968
5777,1,5,5,1,1,0,1,0,157994,1,1966
5778,2,1,3,1,2,1,1,0,93370,0,1958
5779,6,1,2,2,2,1,0,1,70544,0,1973
5780,5,2,1,1,1,0,1,0,38584,0,1976
5781,3,5,5,1,2,1,4,4,159944,0,1945
5782,2,3,3,2,2,1,4,0,67251,0,1946
5783,2,3,3,1,1,1,2,0,72303,0,1937
5784,5,5,1,2,1,1,0,0,62886,1,1958
5785,2,2,2,1,1,1,1,0,41008,1,1979
5786,2,2,2,1,2,1,1,0,76322,0,1960
5787,2,5,3,1,1,0,1,0,87488,1,1967
5788,3,1,1,1,2,1,0,0,51688,0,1967
5789,1,3,3,2,1,0,2,0,126267,1,1957
5790,6,3,5,2,2,1,4,1,117551,0,1948
5791,2,5,2,1,1,0,0,0,109467,0,1958
5792,2,2,3,1,1,1,2,1,76140,0,1949
5793,2,2,3,1,2,1,2,1,83120,1,1951
5794,2,5,3,1,2,1,2,5,101164,0,1969
5795,2,4,2,2,2,0,2,1,92656,0,1952
5796,3,4,3,1,2,1,4,5,137864,1,1947
5797,3,3,5,2,2,1,3,5,166389,1,1950
5798,6,3,3,2,2,1,2,1,94498,0,1945
5799,2,1,3,1,1,0,1,0,99074,0,1968
5800,5,4,4,2,1,1,2,0,26032,0,1972
5801,6,2,4,1,1,1,1,0,18378,0,1943
5802,6,3,3,1,2,1,2,4,92664,1,1954
5803,2,4,2,2,2,1,2,0,102981,0,1954
5804,2,2,1,1,2,1,1,0,32863,0,1956
5805,2,1,5,2,2,1,3,0,98221,0,1946
5806,4,3,3,1,2,1,2,0,49199,0,1947
5807,6,3,4,1,1,0,1,0,13943,1,1976
5808,3,1,2,1,2,1,0,1,47206,0,1975
5809,5,2,1,2,1,0,1,0,51903,1,1976
5810,2,5,2,1,2,1,0,1,79678,1,1971
5811,5,5,2,2,1,0,0,0,70184,1,1970
5812,2,5,2,2,1,1,0,0,71688,0,1974
5813,3,5,1,2,2,1,0,0,83642,0,1969
5814,2,2,3,1,1,1,2,1,78348,1,1948
5815,1,5,5,1,2,0,3,5,123994,1,1966
5816,6,4,4,2,1,0,2,0,21678,1,1972
5817,5,1,1,2,2,1,0,0,20776,0,1955
5818,6,5,1,2,2,1,0,0,40743,0,1937
5819,2,5,3,1,2,0,2,5,98019,1,1969
5820,6,1,1,2,1,1,0,0,52767,0,1967
5821,4,5,2,2,1,0,0,0,97574,1,1966
5822,5,5,1,1,2,1,0,0,37017,0,1958
5823,3,4,4,1,1,0,2,0,26630,1,1972
5824,2,2,1,1,1,1,1,3,49223,1,1974
5825,2,2,2,1,2,1,1,0,75862,0,1962
5826,1,1,3,1,2,1,4,5,102556,0,1963
5827,6,2,3,2,1,1,4,3,121628,1,1957
5828,1,1,3,2,1,0,1,0,102077,0,1963
5829,1,5,5,1,1,1,2,5,110878,1,1967
5830,2,2,3,1,1,1,2,1,71596,1,1949
5831,6,2,4,1,1,1,1,0,21803,0,1954
5832,2,1,5,1,1,0,1,0,102100,1,1972
5833,3,1,2,1,2,1,0,1,55282,0,1975
5834,2,1,2,2,1,0,2,4,105570,1,1964
5835,1,3,5,2,2,0,4,5,161303,1,1974
5836,3,3,3,2,2,1,3,5,151898,1,1952
5837,3,2,3,2,1,0,4,4,158166,1,1954
5838,2,1,5,2,2,1,0,1,96939,0,1949
5839,2,3,2,1,2,1,2,0,40156,0,1977
5840,1,4,5,2,2,1,4,5,161354,1,1971
5841,2,4,1,2,1,1,2,0,23285,0,1954
5842,2,5,2,2,2,1,0,0,73025,0,1972
5843,2,5,5,2,1,0,4,0,175729,1,1961
5844,6,2,3,1,1,1,2,0,112119,0,1946
5845,2,5,3,2,2,1,0,0,115688,1,1970
5846,2,5,2,2,1,1,0,0,107556,1,1959
5847,5,5,1,1,2,1,0,0,41658,0,1961
5848,2,5,3,1,2,1,0,0,91214,1,1969
5849,2,5,3,1,1,0,0,0,126209,0,1958
5850,2,2,1,1,2,1,1,0,29994,0,1957
5851,5,1,2,2,2,1,0,0,55338,1,1963
5852,1,2,5,2,2,1,3,5,160953,1,1973
5853,1,5,5,2,1,1,0,1,174775,1,1958
5854,1,1,5,1,1,0,2,0,48038,0,1943
5855,2,2,3,1,2,1,1,3,94797,1,1960
5856,2,3,2,2,1,1,2,0,49504,1,1978
5857,1,2,1,2,1,1,2,0,64625,0,1947
5858,2,1,5,1,1,1,4,2,127801,1,1963
5859,2,1,3,1,2,0,1,0,59073,0,1965
5860,4,1,2,2,2,1,1,1,65808,1,1970
5861,3,3,3,2,1,0,1,5,161432,1,1954
5862,6,2,1,2,1,1,1,2,56514,1,1965
5863,2,5,3,2,2,0,0,0,117899,0,1966
5864,1,1,5,1,2,1,4,1,135269,1,1959
5865,6,3,5,1,2,1,3,1,97279,0,1949
5866,1,1,3,2,2,1,4,0,133599,0,1971
5867,1,2,2,1,1,1,1,0,65379,1,1957
5868,2,2,2,2,2,1,1,0,83410,1,1962
5869,1,1,5,1,1,0,1,0,83677,0,1958
5870,2,2,3,2,2,1,2,1,100983,0,1948
5871,4,2,2,2,2,1,1,0,80667,1,1960
5872,2,1,5,2,1,1,2,0,123775,0,1940
5873,2,1,2,1,2,1,0,1,51899,0,1972
5874,2,5,3,2,2,1,0,0,148151,1,1959
5875,2,3,2,2,2,1,2,0,43444,0,1979
5876,4,2,1,2,1,1,2,3,51689,1,1974
5877,2,1,2,2,2,1,1,1,68167,1,1970
5878,5,2,1,2,1,1,1,3,43040,1,1963
5879,1,2,4,2,1,1,0,0,22748,0,1977
5880,2,1,3,2,2,0,1,0,64803,0,1965
5881,4,1,3,1,1,0,2,0,52517,0,1977
5882,3,2,1,1,1,0,1,0,34719,1,1977
5883,1,3,5,1,1,1,2,5,90246,1,1974
5884,5,4,4,2,1,0,2,0,22986,0,1971
5885,1,2,4,1,1,1,0,0,17081,0,1977
5886,5,2,4,1,2,0,0,1,22401,0,1968
5887,2,3,3,1,2,1,2,1,50602,0,1948
5888,3,1,1,2,1,0,0,0,70803,0,1968
5889,5,2,1,1,1,1,1,0,48865,0,1979
5890,5,1,2,1,2,1,1,1,39709,0,1973
5891,3,2,1,2,1,1,2,2,57704,1,1970
5892,5,2,4,1,1,0,0,0,22743,0,1943
5893,1,1,5,1,1,1,2,0,51132,0,1938
5894,1,3,4,2,1,1,2,0,13521,0,1977
5895,6,5,4,2,2,1,0,0,34408,1,1962
5896,6,1,1,1,2,1,1,1,63888,0,1966
5897,2,2,3,1,2,1,2,0,72205,0,1956
5898,2,4,2,2,2,0,2,0,82725,0,1957
5899,3,1,2,2,2,1,0,0,49960,1,1963
5900,1,2,4,2,1,1,1,0,25383,0,1978
5901,6,4,4,1,1,0,2,0,20817,0,1973
5902,2,1,3,1,1,1,1,0,54914,0,1964
5903,6,1,1,1,2,0,0,0,46236,0,1958
5904,1,4,3,1,2,1,4,5,114511,1,1970
5905,6,2,4,2,1,0,0,1,18002,1,1961
5906,6,2,3,1,1,1,4,3,103035,1,1957
5907,4,4,1,2,1,0,2,0,44086,0,1979
5908,2,1,5,2,1,1,2,0,63748,0,1942
5909,2,1,3,1,1,0,1,0,72588,1,1968
5910,4,2,3,2,2,1,3,4,119509,1,1960
5911,3,5,5,1,2,1,4,4,156115,1,1946
5912,4,3,3,1,2,0,2,1,39575,0,1948
5913,2,5,3,1,2,1,0,2,105584,0,1968
5914,2,5,5,1,1,0,2,0,105168,0,1938
5915,1,2,4,2,2,1,1,0,15599,0,1980
5916,6,3,3,1,2,1,3,4,108374,1,1954
5917,1,3,2,2,1,0,2,0,125227,1,1955
5918,5,1,5,2,1,0,2,0,132494,0,1945
5919,5,1,5,2,2,1,2,0,136596,1,1945
5920,2,3,3,1,1,1,2,1,40748,0,1948
5921,6,2,3,1,1,1,3,4,140144,1,1957
5922,2,3,1,2,2,0,2,0,50985,0,1955
5923,3,2,4,1,1,0,1,0,24411,0,1969
5924,2,5,2,1,2,1,0,1,94421,0,1971
5925,2,4,2,1,1,1,2,0,69606,0,1954
5926,2,5,3,1,2,1,0,0,101136,0,1969
5927,3,2,3,1,1,0,3,4,140732,1,1955
5928,4,4,4,1,2,0,2,0,19742,0,1954
5929,2,1,2,2,2,1,1,1,52867,0,1970
5930,5,2,1,2,2,1,1,1,54562,0,1972
5931,2,2,3,1,1,0,2,0,83780,1,1974
5932,2,3,3,2,2,1,2,1,83647,1,1952
5933,4,2,3,1,1,1,2,4,104606,1,1962
5934,1,1,3,2,2,1,2,4,100398,1,1962
5935,2,1,5,1,1,0,3,3,138245,1,1961
5936,2,5,2,2,2,1,0,0,126192,0,1958
5937,2,1,5,2,2,1,4,2,156240,1,1963
5938,2,5,3,2,1,1,0,0,114119,0,1970
5939,5,1,5,1,1,0,4,3,140072,1,1958
5940,1,3,2,2,1,0,2,0,131047,0,1955
5941,6,5,1,1,2,1,0,0,60375,0,1959
5942,2,5,2,1,2,1,0,0,107823,0,1971
5943,6,4,4,2,1,1,1,4,23462,1,1966
5944,1,5,5,1,1,0,3,0,140757,0,1958
5945,2,1,5,2,2,1,3,0,98772,0,1947
5946,3,1,2,2,2,1,0,0,67285,0,1963
5947,2,5,2,2,2,1,0,0,112595,0,1971
5948,1,3,3,1,1,0,2,0,85381,1,1957
5949,2,1,5,1,1,0,1,0,105954,0,1973
5950,6,3,4,2,1,0,1,0,15301,0,1976
5951,6,1,2,1,2,1,0,1,50264,1,1973
5952,2,5,5,2,1,0,2,0,111707,0,1939
5953,4,5,5,2,1,0,2,0,85008,0,1937
5954,5,5,1,1,2,1,0,0,58036,0,1961
5955,2,3,2,1,2,1,3,3,42084,1,1961
5956,1,3,5,1,1,1,2,5,101510,1,1973
5957,3,1,2,2,2,1,0,0,53454,0,1963
5958,1,2,2,2,1,1,2,0,55823,1,1953
5959,2,1,2,1,1,1,3,3,103352,0,1965
5960,4,2,1,2,1,0,1,0,50479,0,1958
5961,2,2,3,1,2,0,4,3,143262,1,1960
5962,5,1,2,1,2,1,2,1,52261,0,1965
5963,1,1,3,2,1,0,1,0,109416,1,1963
5964,2,2,3,2,2,1,1,1,102060,0,1950
5965,1,4,3,2,2,1,4,5,113282,1,1970
5966,4,5,2,2,1,0,0,0,67666,1,1973
5967,2,3,2,1,2,1,2,2,33709,0,1960
5968,1,1,3,2,1,0,2,2,102399,1,1963
5969,1,1,3,1,1,0,4,0,98495,1,1970
5970,2,2,2,1,2,1,2,0,72910,0,1978
5971,6,3,3,2,2,1,2,1,96715,0,1944
5972,1,1,3,1,2,1,3,5,79613,1,1968
5973,2,1,3,2,1,0,1,0,71145,0,1964
5974,2,3,3,1,1,1,1,3,87239,1,1961
5975,4,2,1,2,2,1,1,0,60140,1,1955
5976,1,4,3,1,2,1,4,5,137504,1,1970
5977,2,3,3,2,2,1,2,1,97538,1,1952
5978,5,5,1,1,2,1,0,0,61302,0,1969
5979,5,5,1,1,2,1,0,0,60432,0,1922
5980,1,2,5,1,2,0,3,5,146154,1,1973
5981,2,1,3,2,2,1,2,2,98672,1,1963
5982,2,1,2,2,1,1,0,2,55588,1,1969
5983,4,1,5,1,1,1,1,0,116132,1,1973
5984,1,3,2,2,1,0,2,0,107057,1,1956
5985,4,4,1,1,1,0,2,0,48397,1,1979
5986,3,4,4,1,1,0,2,0,21022,0,1975
5987,3,4,4,1,1,1,2,0,21483,1,1975
5988,1,1,3,2,2,1,1,2,106896,1,1968
5989,2,1,5,2,2,1,3,0,124834,1,1968
5990,2,2,1,1,1,1,0,3,46114,1,1975
5991,2,1,2,2,1,0,2,2,96084,1,1964
5992,5,2,4,2,1,0,1,0,28244,0,1959
5993,3,3,4,2,1,1,2,2,19664,1,1965
5994,2,5,2,2,2,1,0,0,119349,0,1972
5995,1,3,5,1,1,1,4,5,101919,1,1971
5996,2,2,3,1,1,1,2,1,79666,0,1948
5997,2,5,2,1,2,1,0,0,90288,0,1959
5998,2,5,5,2,2,1,2,3,184504,0,1943
5999,5,4,4,2,1,0,1,0,22404,0,1976
6000,1,1,3,2,1,0,3,0,115254,0,1974
6001,2,1,5,1,1,1,2,0,92150,0,1943
6002,4,5,3,2,2,1,0,0,130390,0,1970
6003,2,1,2,2,1,0,2,2,96341,1,1963
6004,4,2,3,2,2,1,2,0,91861,0,1976
6005,1,1,3,2,1,0,2,0,111220,0,1975
6006,5,1,2,2,2,1,0,0,60194,1,1965
6007,1,4,1,1,2,1,2,1,21912,0,1948
6008,2,1,3,2,1,1,1,3,91405,1,1959
6009,2,3,2,2,1,1,2,3,44636,1,1961
6010,2,2,2,2,1,1,2,0,90982,1,1978
6011,3,2,4,1,1,0,0,1,17228,1,1960
6012,6,2,4,1,2,1,1,0,23493,0,1941
6013,6,1,1,2,2,1,0,1,84367,1,1967
6014,2,1,5,2,1,1,2,0,101399,0,1944
6015,2,5,3,1,1,1,2,5,80640,1,1969
6016,2,2,1,1,1,1,1,0,55724,0,1958
6017,4,2,1,1,1,1,1,3,47215,0,1974
6018,2,2,3,1,2,1,3,2,104190,0,1962
6019,2,2,3,1,1,0,0,2,81883,0,1957
6020,5,2,3,1,1,0,3,4,132384,1,1955
6021,3,3,3,1,2,1,3,4,135171,1,1955
6022,5,2,4,2,2,1,1,1,41019,1,1967
6023,5,1,2,1,2,1,1,1,55754,0,1966
6024,1,5,5,1,2,1,3,5,122139,1,1967
6025,1,3,5,2,2,1,4,5,153183,1,1973
6026,2,5,3,2,2,1,0,0,104152,0,1969
6027,2,1,2,1,1,1,1,2,81878,1,1967
6028,2,1,2,2,2,1,0,2,102249,1,1968
6029,1,1,3,2,2,0,3,4,101337,1,1964
6030,5,2,4,1,1,0,2,0,23009,0,1952
6031,2,2,2,1,1,1,1,0,66763,1,1967
6032,1,2,2,2,2,1,1,0,87201,1,1962
6033,2,1,5,1,2,1,4,2,144891,0,1965
6034,1,5,5,1,2,1,3,5,103633,1,1967
6035,5,3,3,1,2,1,3,1,109516,1,1951
6036,1,4,1,1,2,0,2,0,48100,0,1954
6037,2,5,5,2,2,1,4,1,179236,0,1965
6038,1,1,3,1,1,1,4,5,110140,1,1965
6039,4,3,2,2,2,1,2,2,59185,1,1960
6040,6,2,1,2,1,1,3,5,58534,1,1977
6041,4,5,2,1,1,0,0,0,98586,0,1966
6042,2,3,2,2,2,1,2,2,45450,1,1960
6043,1,1,3,2,2,0,3,0,130130,0,1973
6044,2,2,3,1,2,0,2,2,80433,1,1951
6045,5,2,3,2,2,1,4,4,158799,1,1954
6046,1,1,3,1,1,1,4,5,92771,1,1968
6047,2,1,3,2,1,0,1,0,69572,1,1964
6048,2,1,5,2,1,1,1,4,131895,1,1968
6049,5,3,4,1,1,0,1,0,16476,0,1976
6050,3,1,1,1,2,1,0,1,45250,0,1968
6051,2,1,5,2,2,1,2,4,177102,0,1943
6052,2,5,3,2,2,0,2,5,113792,1,1969
6053,1,1,3,1,2,1,2,4,85758,1,1964
6054,3,3,4,2,1,1,1,3,31110,1,1963
6055,2,1,5,1,1,1,3,3,126124,1,1961
6056,2,3,3,2,1,1,0,1,89736,1,1954
6057,2,5,2,1,1,1,0,0,76090,0,1973
6058,4,3,2,2,2,1,2,0,49386,0,1975
6059,2,1,2,1,1,0,0,2,88315,1,1969
6060,2,4,1,1,2,1,2,1,30863,0,1957
6061,6,5,4,2,1,1,0,0,39265,0,1934
6062,2,2,3,2,1,1,2,0,106375,0,1974
6063,5,2,1,2,1,0,1,0,53547,0,1975
6064,6,2,1,1,2,0,2,2,51018,1,1964
6065,5,4,3,1,2,0,3,5,112344,1,1947
6066,4,2,3,2,1,1,3,4,86916,1,1961
6067,2,5,5,1,2,1,3,1,158351,0,1966
6068,5,4,4,1,1,0,2,0,26354,1,1973
6069,6,3,4,1,2,0,1,0,51466,0,1971
6070,2,2,3,2,2,1,4,2,113315,1,1961
6071,4,2,3,2,2,0,3,4,122139,1,1960
6072,2,2,2,2,1,0,2,0,86015,1,1978
6073,1,2,5,2,1,1,4,5,163147,1,1971
6074,2,1,3,1,1,0,1,0,51725,0,1967
6075,2,2,3,1,2,1,3,5,108011,1,1964
6076,2,1,5,2,1,1,1,0,130949,1,1973
6077,2,1,2,2,2,1,1,1,73429,0,1970
6078,2,2,3,1,2,1,2,2,77999,0,1951
6079,1,4,3,1,2,1,4,5,133241,0,1970
6080,1,3,4,1,1,1,2,0,18375,0,1977
6081,1,4,5,1,2,1,4,5,133046,1,1971
6082,1,3,2,2,2,1,2,0,50644,0,1952
6083,1,3,2,1,2,1,2,0,36280,0,1952
6084,4,4,2,2,1,1,2,0,94227,1,1957
6085,4,1,3,1,1,0,2,0,68157,0,1977
6086,3,4,4,2,1,1,1,2,20849,1,1964
6087,2,2,3,1,2,1,0,2,85441,1,1957
6088,6,3,4,1,1,0,1,0,22867,0,1976
6089,6,3,4,2,1,0,1,0,57046,0,1972
6090,2,2,3,2,2,1,0,1,116585,0,1956
6091,6,3,4,1,2,0,1,3,17848,0,1967
6092,4,5,3,2,2,1,0,0,114580,0,1965
6093,2,1,5,1,1,0,1,0,94958,1,1973
6094,5,2,4,1,2,1,1,0,17589,0,1952
6095,2,2,3,1,1,1,1,2,78362,1,1950
6096,2,5,3,2,1,1,0,0,89110,1,1966
6097,2,1,2,2,2,1,3,4,84712,1,1964
6098,2,2,3,2,2,1,3,4,119046,1,1961
6099,5,1,1,1,1,0,0,1,58688,1,1968
6100,1,3,2,1,2,0,2,0,44066,0,1944
6101,2,5,2,2,1,1,0,0,66919,0,1973
6102,3,5,1,2,1,1,0,0,79956,1,1959
6103,4,5,2,1,2,1,0,1,56557,0,1972
6104,3,4,4,1,2,1,2,0,15777,0,1972
6105,2,5,3,2,1,1,0,0,104740,1,1966
6106,1,1,3,2,1,1,1,0,89913,1,1963
6107,5,4,3,2,2,1,4,4,155520,1,1955
6108,6,4,2,2,1,0,2,0,104681,0,1947
6109,1,5,5,1,1,1,3,5,123737,1,1967
6110,2,3,2,2,1,0,2,0,57951,1,1974
6111,1,5,5,2,2,1,0,1,163404,1,1958
6112,1,5,5,2,2,1,0,0,181981,0,1969
6113,3,2,4,2,2,0,2,0,22596,0,1952
6114,2,1,5,2,2,1,2,0,107712,0,1945
6115,1,3,2,1,1,0,2,0,94160,0,1956
6116,4,1,2,1,1,1,1,3,70488,1,1965
6117,2,5,2,1,1,1,0,0,60044,1,1974
6118,5,4,4,2,1,0,2,0,24004,0,1980
6119,6,2,3,2,1,1,4,3,115726,1,1957
6120,1,3,5,2,1,1,3,5,130580,1,1971
6121,1,1,3,2,1,0,3,0,95336,1,1976
6122,2,3,3,2,2,1,2,0,88199,0,1957
6123,5,3,4,1,1,1,1,2,16365,0,1965
6124,1,3,5,1,2,1,3,5,99049,1,1971
6125,1,1,3,1,2,1,0,0,101372,1,1966
6126,5,4,4,2,1,1,2,2,33135,1,1964
6127,4,1,2,2,1,0,1,2,117012,1,1968
6128,3,1,5,2,2,1,3,4,165437,1,1944
6129,6,5,1,2,2,1,0,0,63875,0,1962
6130,3,5,1,1,2,1,0,0,42644,0,1962
6131,5,1,5,1,2,1,4,3,113279,1,1946
6132,2,2,3,1,1,1,4,3,142697,1,1960
6133,1,3,2,2,2,1,2,0,86373,0,1957
6134,3,5,1,1,2,0,0,0,28022,0,1958
6135,4,5,2,2,1,0,0,0,66985,1,1973
6136,5,4,4,1,1,1,2,3,15490,1,1965
6137,2,3,3,2,2,1,2,0,54892,0,1948
